,Category,Values,Ticker
17,Värdering_trend_catRank,39.947780678851174,CORE-D
18,Kassaflöde_latest_catRank,56.85378590078329,CORE-D
19,Kassaflöde_trend_catRank,14.947780678851174,CORE-D
0,Kvalitet_latest_catAvg,33.64703152166439,CORE-PREF
1,Kvalitet_trend_catAvg,27.381915466498146,CORE-PREF
2,Finansiell_Hälsa_latest_catAvg,17.803773996509598,CORE-PREF
3,Finansiell_Hälsa_trend_catAvg,42.500036815055886,CORE-PREF
4,Lönsamhet_latest_catAvg,61.35337684965583,CORE-PREF
5,Lönsamhet_trend_catAvg,36.94740148326714,CORE-PREF
6,Värdering_latest_catAvg,47.8000852760184,CORE-PREF
7,Värdering_trend_catAvg,28.011240544092058,CORE-PREF
8,Kassaflöde_latest_catAvg,57.21088781768394,CORE-PREF
9,Kassaflöde_trend_catAvg,25.009590546104988,CORE-PREF
10,Kvalitet_latest_catRank,29.04699738903394,CORE-PREF
11,Kvalitet_trend_catRank,17.819843342036553,CORE-PREF
12,Finansiell_Hälsa_latest_catRank,11.29242819843342,CORE-PREF
13,Finansiell_Hälsa_trend_catRank,39.49086161879896,CORE-PREF
14,Lönsamhet_latest_catRank,70.43080939947781,CORE-PREF
15,Lönsamhet_trend_catRank,27.741514360313317,CORE-PREF
16,Värdering_latest_catRank,40.86161879895561,CORE-PREF
17,Värdering_trend_catRank,8.485639686684072,CORE-PREF
18,Kassaflöde_latest_catRank,56.85378590078329,CORE-PREF
19,Kassaflöde_trend_catRank,14.947780678851174,CORE-PREF
0,Kvalitet_latest_catAvg,42.132230877282595,FABG
1,Kvalitet_trend_catAvg,34.675382795767675,FABG
2,Finansiell_Hälsa_latest_catAvg,33.10721237750033,FABG
3,Finansiell_Hälsa_trend_catAvg,28.398397808767875,FABG
4,Lönsamhet_latest_catAvg,66.89833471874144,FABG
5,Lönsamhet_trend_catAvg,22.169996296954945,FABG
6,Värdering_latest_catAvg,59.563365726457846,FABG
7,Värdering_trend_catAvg,43.69091636587069,FABG
8,Kassaflöde_latest_catAvg,64.79643334012266,FABG
9,Kassaflöde_trend_catAvg,27.92324385183571,FABG
10,Kvalitet_latest_catRank,43.86422976501306,FABG
11,Kvalitet_trend_catRank,30.026109660574413,FABG
12,Finansiell_Hälsa_latest_catRank,27.415143603133156,FABG
13,Finansiell_Hälsa_trend_catRank,19.712793733681462,FABG
14,Lönsamhet_latest_catRank,80.80939947780679,FABG
15,Lönsamhet_trend_catRank,11.096605744125327,FABG
16,Värdering_latest_catRank,66.0574412532637,FABG
17,Värdering_trend_catRank,40.2088772845953,FABG
18,Kassaflöde_latest_catRank,69.32114882506526,FABG
19,Kassaflöde_trend_catRank,20.496083550913838,FABG
0,Kvalitet_latest_catAvg,50.20499150319735,FPAR-A
